session_id,user_id,session_start,session_end,session_duration_min,device,region,channel,product_category,revenue,bounce_flag,max_funnel_stage
SES00618,USR00618,"2025-10-03 12:41:57","2025-10-03 12:54:57",13,Mobile,West,"Social Media",Home,831.34,No,Purchase
SES00619,USR00619,"2025-10-19 10:38:20","2025-10-19 10:41:20",3,Desktop,West,"Google Ads",Electronics,0.00,Yes,Browse
SES00620,USR00620,"2025-10-15 05:15:37","2025-10-15 05:22:37",7,Mobile,West,"Google Ads",Fashion,0.00,Yes,Checkout
SES00621,USR00621,"2025-10-30 11:35:23","2025-10-30 11:40:23",5,Mobile,West,"Google Ads",Beauty,0.00,Yes,Checkout
SES00622,USR00622,"2025-10-28 03:25:51","2025-10-28 03:25:51",0,Desktop,West,"Google Ads",Beauty,0.00,Yes,Browse
SES00623,USR00623,"2025-10-03 11:00:41","2025-10-03 11:05:41",5,Desktop,West,"Social Media",Electronics,0.00,Yes,Browse
SES00624,USR00624,"2025-10-05 21:00:28","2025-10-05 21:08:28",8,Desktop,West,"Google Ads",Electronics,0.00,Yes,Checkout
SES00625,USR00625,"2025-10-05 21:14:29","2025-10-05 21:17:29",3,Tablet,North,Email,Sports,0.00,Yes,Browse
SES00626,USR00626,"2025-10-01 20:13:57","2025-10-01 20:16:57",3,Tablet,East,Email,Sports,0.00,Yes,Browse
SES00627,USR00627,"2025-10-04 15:05:48","2025-10-04 15:05:48",0,Mobile,South,Email,Beauty,0.00,Yes,Browse
SES00628,USR00628,"2025-10-20 06:20:27","2025-10-20 06:20:27",0,Tablet,West,Email,Home,0.00,Yes,Browse
SES00629,USR00629,"2025-10-29 09:32:00","2025-10-29 09:32:00",0,Desktop,South,Organic,Sports,0.00,Yes,Browse
SES00630,USR00630,"2025-10-12 23:04:54","2025-10-12 23:09:54",5,Mobile,East,"Google Ads",Fashion,0.00,Yes,Browse
SES00631,USR00631,"2025-10-11 22:45:11","2025-10-11 22:52:11",7,Desktop,North,Email,Fashion,0.00,Yes,Checkout
SES00632,USR00632,"2025-10-30 12:05:52","2025-10-30 12:09:52",4,Mobile,West,"Google Ads",Home,0.00,Yes,Browse
SES00633,USR00633,"2025-10-02 09:29:23","2025-10-02 09:29:23",0,Mobile,East,Organic,Beauty,0.00,Yes,Browse
SES00634,USR00634,"2025-10-22 05:03:49","2025-10-22 05:08:49",5,Tablet,West,"Social Media",Home,0.00,Yes,Browse
SES00635,USR00635,"2025-10-10 14:47:14","2025-10-10 14:55:14",8,Desktop,East,"Google Ads",Beauty,0.00,Yes,Checkout
SES00636,USR00636,"2025-10-13 04:42:27","2025-10-13 04:46:27",4,Mobile,East,Organic,Beauty,0.00,Yes,Browse
SES00637,USR00637,"2025-10-22 21:15:51","2025-10-22 21:18:51",3,Tablet,East,Organic,Sports,0.00,Yes,Browse
SES00638,USR00638,"2025-10-21 07:24:24","2025-10-21 07:28:24",4,Tablet,East,"Google Ads",Beauty,0.00,Yes,Browse
SES00639,USR00639,"2025-10-11 06:24:13","2025-10-11 06:31:13",7,Tablet,East,"Google Ads",Sports,0.00,Yes,Checkout
SES00640,USR00640,"2025-10-21 03:56:05","2025-10-21 03:56:05",0,Desktop,West,"Social Media",Electronics,0.00,Yes,Browse
SES00641,USR00641,"2025-10-25 02:22:05","2025-10-25 02:28:05",6,Mobile,South,Email,Sports,0.00,Yes,Checkout
SES00642,USR00642,"2025-10-21 07:14:15","2025-10-21 07:16:15",2,Desktop,West,"Google Ads",Electronics,0.00,Yes,Browse
SES00643,USR00643,"2025-10-17 23:47:44","2025-10-17 23:55:44",8,Tablet,West,"Google Ads",Electronics,0.00,Yes,Checkout
SES00644,USR00644,"2025-10-30 15:04:51","2025-10-30 15:06:51",2,Desktop,South,"Google Ads",Sports,0.00,Yes,Browse
SES00645,USR00645,"2025-10-11 18:29:24","2025-10-11 18:29:24",0,Mobile,North,"Google Ads",Home,0.00,Yes,Browse
SES00646,USR00646,"2025-10-10 06:16:38","2025-10-10 06:19:38",3,Desktop,East,"Google Ads",Beauty,0.00,Yes,Browse
SES00647,USR00647,"2025-10-24 12:46:48","2025-10-24 12:49:48",3,Desktop,North,Email,Beauty,0.00,Yes,Browse
SES00648,USR00648,"2025-10-25 01:57:22","2025-10-25 01:57:22",0,Desktop,West,"Social Media",Beauty,0.00,Yes,Browse
SES00649,USR00649,"2025-10-18 16:17:11","2025-10-18 16:24:11",7,Tablet,East,"Google Ads",Sports,0.00,Yes,Checkout
SES00650,USR00650,"2025-10-11 06:25:37","2025-10-11 06:36:37",11,Tablet,South,"Google Ads",Sports,631.17,No,Purchase
SES00651,USR00651,"2025-10-16 08:11:17","2025-10-16 08:21:17",10,Mobile,West,Organic,Electronics,0.00,Yes,Checkout
SES00652,USR00652,"2025-10-23 18:56:23","2025-10-23 18:56:23",0,Tablet,North,"Social Media",Electronics,0.00,Yes,Browse
SES00653,USR00653,"2025-10-24 22:30:01","2025-10-24 22:37:01",7,Desktop,East,"Google Ads",Sports,0.00,Yes,Checkout
SES00654,USR00654,"2025-10-06 13:01:41","2025-10-06 13:01:41",0,Tablet,West,Organic,Fashion,0.00,Yes,Browse
SES00655,USR00655,"2025-10-30 00:28:58","2025-10-30 00:30:58",2,Tablet,East,"Google Ads",Sports,0.00,Yes,Browse
SES00656,USR00656,"2025-10-17 19:51:46","2025-10-17 19:55:46",4,Desktop,South,Email,Electronics,0.00,Yes,Browse
SES00657,USR00657,"2025-10-24 06:48:13","2025-10-24 06:58:13",10,Tablet,West,Email,Fashion,0.00,Yes,Checkout
SES00658,USR00658,"2025-10-21 00:40:28","2025-10-21 00:43:28",3,Tablet,North,Email,Electronics,0.00,Yes,Browse
SES00659,USR00659,"2025-10-28 15:37:28","2025-10-28 15:41:28",4,Mobile,South,Organic,Fashion,0.00,Yes,Browse
SES00660,USR00660,"2025-10-19 23:37:28","2025-10-19 23:37:28",0,Tablet,North,"Social Media",Fashion,0.00,Yes,Browse
SES00661,USR00661,"2025-10-11 20:22:20","2025-10-11 20:27:20",5,Tablet,West,"Social Media",Sports,0.00,Yes,Browse
SES00662,USR00662,"2025-10-26 16:08:24","2025-10-26 16:12:24",4,Tablet,South,Organic,Electronics,0.00,Yes,Browse
SES00663,USR00663,"2025-10-26 22:49:08","2025-10-26 22:49:08",0,Mobile,East,"Google Ads",Electronics,0.00,Yes,Browse
SES00664,USR00664,"2025-10-24 07:27:05","2025-10-24 07:29:05",2,Desktop,North,Email,Sports,0.00,Yes,Browse
SES00665,USR00665,"2025-10-22 14:12:42","2025-10-22 14:22:42",10,Tablet,West,Organic,Home,0.00,Yes,Checkout
SES00666,USR00666,"2025-10-24 04:11:06","2025-10-24 04:17:06",6,Tablet,North,"Google Ads",Fashion,0.00,Yes,Checkout
SES00667,USR00667,"2025-10-14 22:38:21","2025-10-14 22:38:21",0,Tablet,West,"Google Ads",Sports,0.00,Yes,Browse
SES00668,USR00668,"2025-10-27 19:38:49","2025-10-27 19:41:49",3,Mobile,East,Organic,Home,0.00,Yes,Browse
SES00669,USR00669,"2025-10-02 23:26:21","2025-10-02 23:30:21",4,Mobile,South,Organic,Fashion,0.00,Yes,Browse
SES00670,USR00670,"2025-10-21 17:01:45","2025-10-21 17:06:45",5,Desktop,South,"Google Ads",Home,0.00,Yes,Browse
SES00671,USR00671,"2025-10-27 15:49:10","2025-10-27 15:59:10",10,Desktop,West,Organic,Fashion,0.00,Yes,Checkout
SES00672,USR00672,"2025-10-08 07:22:07","2025-10-08 07:29:07",7,Desktop,North,Email,Electronics,0.00,Yes,Checkout
SES00673,USR00673,"2025-10-27 15:14:46","2025-10-27 15:21:46",7,Mobile,East,Organic,Electronics,0.00,Yes,Checkout
SES00674,USR00674,"2025-10-20 11:52:07","2025-10-20 11:55:07",3,Mobile,North,"Social Media",Sports,0.00,Yes,Browse
SES00675,USR00675,"2025-10-31 16:31:14","2025-10-31 16:35:14",4,Desktop,South,Email,Electronics,0.00,Yes,Browse
SES00676,USR00676,"2025-10-28 21:39:05","2025-10-28 21:39:05",0,Desktop,South,Email,Fashion,0.00,Yes,Browse
SES00677,USR00677,"2025-10-10 13:10:52","2025-10-10 13:20:52",10,Tablet,West,"Google Ads",Electronics,1624.17,No,Purchase
SES00678,USR00678,"2025-10-19 22:05:12","2025-10-19 22:08:12",3,Desktop,North,"Social Media",Electronics,0.00,Yes,Browse
SES00679,USR00679,"2025-10-29 05:01:14","2025-10-29 05:01:14",0,Tablet,South,"Google Ads",Home,0.00,Yes,Browse
SES00680,USR00680,"2025-10-31 12:10:44","2025-10-31 12:18:44",8,Tablet,East,"Google Ads",Home,0.00,Yes,Checkout
SES00681,USR00681,"2025-10-08 13:09:14","2025-10-08 13:19:14",10,Desktop,East,"Google Ads",Home,0.00,Yes,Checkout
SES00682,USR00682,"2025-10-10 05:35:49","2025-10-10 05:39:49",4,Tablet,North,"Google Ads",Home,0.00,Yes,Browse
SES00683,USR00683,"2025-10-19 03:56:53","2025-10-19 04:01:53",5,Tablet,North,"Google Ads",Home,0.00,Yes,Checkout
SES00684,USR00684,"2025-10-09 09:01:58","2025-10-09 09:06:58",5,Mobile,North,"Social Media",Sports,0.00,Yes,Browse
SES00685,USR00685,"2025-10-27 11:02:52","2025-10-27 11:05:52",3,Mobile,West,"Social Media",Beauty,0.00,Yes,Browse
SES00686,USR00686,"2025-10-13 23:45:17","2025-10-13 23:47:17",2,Mobile,South,"Google Ads",Electronics,0.00,Yes,Browse
SES00687,USR00687,"2025-10-11 09:55:31","2025-10-11 09:55:31",0,Desktop,East,Organic,Home,0.00,Yes,Browse
SES00688,USR00688,"2025-10-24 03:59:16","2025-10-24 04:07:16",8,Desktop,North,Email,Home,0.00,Yes,Checkout
SES00689,USR00689,"2025-10-05 15:02:19","2025-10-05 15:07:19",5,Desktop,East,Organic,Electronics,0.00,Yes,Browse
SES00690,USR00690,"2025-10-19 22:48:32","2025-10-19 22:55:32",7,Mobile,North,Email,Beauty,0.00,Yes,Checkout
SES00691,USR00691,"2025-10-05 10:54:53","2025-10-05 10:59:53",5,Tablet,West,"Social Media",Beauty,0.00,Yes,Browse
SES00692,USR00692,"2025-10-19 05:37:31","2025-10-19 05:37:31",0,Mobile,South,Email,Electronics,0.00,Yes,Browse
SES00693,USR00693,"2025-10-13 01:50:50","2025-10-13 01:59:50",9,Tablet,South,"Social Media",Sports,0.00,Yes,Checkout
SES00694,USR00694,"2025-10-30 02:25:16","2025-10-30 02:25:16",0,Tablet,West,Organic,Electronics,0.00,Yes,Browse
SES00695,USR00695,"2025-10-24 08:32:29","2025-10-24 08:34:29",2,Desktop,East,Email,Sports,0.00,Yes,Browse
SES00696,USR00696,"2025-10-11 00:41:29","2025-10-11 00:41:29",0,Mobile,North,"Google Ads",Electronics,0.00,Yes,Browse
SES00697,USR00697,"2025-10-13 10:39:48","2025-10-13 10:47:48",8,Desktop,South,"Social Media",Home,0.00,Yes,Checkout
SES00698,USR00698,"2025-10-19 23:21:44","2025-10-19 23:21:44",0,Desktop,East,"Social Media",Electronics,0.00,Yes,Browse
SES00699,USR00699,"2025-10-08 02:48:12","2025-10-08 02:52:12",4,Tablet,West,Email,Electronics,0.00,Yes,Browse
SES00700,USR00700,"2025-10-07 11:11:13","2025-10-07 11:11:13",0,Mobile,North,"Google Ads",Sports,0.00,Yes,Browse
SES00701,USR00701,"2025-10-14 22:23:03","2025-10-14 22:23:03",0,Desktop,North,Email,Fashion,0.00,Yes,Browse
SES00702,USR00702,"2025-10-26 01:52:06","2025-10-26 01:56:06",4,Tablet,West,"Google Ads",Fashion,0.00,Yes,Checkout
SES00703,USR00703,"2025-10-21 16:15:10","2025-10-21 16:17:10",2,Tablet,East,"Social Media",Sports,0.00,Yes,Browse
SES00704,USR00704,"2025-10-16 04:10:21","2025-10-16 04:15:21",5,Desktop,West,Email,Electronics,0.00,Yes,Checkout
SES00705,USR00705,"2025-10-14 08:52:22","2025-10-14 08:56:22",4,Desktop,North,"Google Ads",Home,0.00,Yes,Browse
SES00706,USR00706,"2025-10-05 08:40:28","2025-10-05 08:45:28",5,Tablet,West,"Social Media",Beauty,0.00,Yes,Browse
SES00707,USR00707,"2025-10-24 03:42:08","2025-10-24 03:55:08",13,Desktop,West,"Social Media",Beauty,1427.16,No,Purchase
SES00708,USR00708,"2025-10-29 01:37:18","2025-10-29 01:43:18",6,Desktop,South,Email,Fashion,0.00,Yes,Checkout
SES00709,USR00709,"2025-10-07 08:17:15","2025-10-07 08:22:15",5,Tablet,South,"Google Ads",Beauty,0.00,Yes,Browse
SES00710,USR00710,"2025-10-10 19:47:05","2025-10-10 19:47:05",0,Desktop,North,"Google Ads",Sports,0.00,Yes,Browse
SES00711,USR00711,"2025-10-21 21:34:53","2025-10-21 21:46:53",12,Mobile,East,Email,Home,1692.45,No,Purchase
SES00712,USR00712,"2025-10-07 09:56:47","2025-10-07 09:58:47",2,Desktop,North,Organic,Beauty,0.00,Yes,Browse
SES00713,USR00713,"2025-10-25 01:47:24","2025-10-25 01:57:24",10,Mobile,North,Email,Home,336.51,No,Purchase
SES00714,USR00714,"2025-10-10 06:28:19","2025-10-10 06:28:19",0,Desktop,South,"Social Media",Fashion,0.00,Yes,Browse
SES00715,USR00715,"2025-10-15 10:34:44","2025-10-15 10:36:44",2,Desktop,South,Email,Fashion,0.00,Yes,Browse
SES00716,USR00716,"2025-10-11 22:31:19","2025-10-11 22:36:19",5,Desktop,North,"Google Ads",Beauty,0.00,Yes,Browse
SES00717,USR00717,"2025-10-26 17:52:51","2025-10-26 17:55:51",3,Mobile,East,Organic,Beauty,0.00,Yes,Browse
SES00718,USR00718,"2025-10-19 08:02:38","2025-10-19 08:02:38",0,Tablet,East,"Social Media",Sports,0.00,Yes,Browse
SES00719,USR00719,"2025-10-29 22:15:34","2025-10-29 22:24:34",9,Desktop,East,"Social Media",Electronics,641.54,No,Purchase
SES00720,USR00720,"2025-10-17 07:18:23","2025-10-17 07:20:23",2,Desktop,South,Email,Electronics,0.00,Yes,Browse
SES00721,USR00721,"2025-10-26 02:20:43","2025-10-26 02:20:43",0,Mobile,North,Organic,Fashion,0.00,Yes,Browse
SES00722,USR00722,"2025-10-13 00:12:32","2025-10-13 00:12:32",0,Desktop,North,"Social Media",Beauty,0.00,Yes,Browse
SES00723,USR00723,"2025-10-19 13:56:59","2025-10-19 13:56:59",0,Mobile,North,Organic,Beauty,0.00,Yes,Browse
SES00724,USR00724,"2025-10-16 15:59:17","2025-10-16 16:01:17",2,Tablet,West,Organic,Beauty,0.00,Yes,Browse
SES00725,USR00725,"2025-10-19 16:29:13","2025-10-19 16:31:13",2,Desktop,East,Email,Fashion,0.00,Yes,Browse
SES00726,USR00726,"2025-10-12 21:21:03","2025-10-12 21:29:03",8,Tablet,East,"Social Media",Home,0.00,Yes,Checkout
SES00727,USR00727,"2025-10-18 12:40:04","2025-10-18 12:40:04",0,Tablet,South,"Google Ads",Electronics,0.00,Yes,Browse
SES00728,USR00728,"2025-10-24 04:08:13","2025-10-24 04:18:13",10,Mobile,North,"Social Media",Sports,0.00,Yes,Checkout
SES00729,USR00729,"2025-10-13 14:31:57","2025-10-13 14:35:57",4,Tablet,West,"Social Media",Electronics,0.00,Yes,Browse
SES00730,USR00730,"2025-10-20 23:32:00","2025-10-20 23:38:00",6,Mobile,West,"Social Media",Sports,0.00,Yes,Checkout
SES00731,USR00731,"2025-10-13 17:41:15","2025-10-13 17:49:15",8,Mobile,South,Email,Electronics,0.00,Yes,Checkout
SES00732,USR00732,"2025-10-24 12:24:08","2025-10-24 12:35:08",11,Tablet,North,Email,Beauty,336.01,No,Purchase
SES00733,USR00733,"2025-10-05 17:54:25","2025-10-05 17:59:25",5,Mobile,North,Email,Home,0.00,Yes,Browse
SES00734,USR00734,"2025-10-14 21:26:38","2025-10-14 21:29:38",3,Tablet,East,Organic,Electronics,0.00,Yes,Browse
SES00735,USR00735,"2025-10-17 08:58:51","2025-10-17 09:03:51",5,Tablet,South,Email,Fashion,0.00,Yes,Browse
SES00736,USR00736,"2025-10-15 17:59:55","2025-10-15 18:03:55",4,Tablet,North,Email,Beauty,0.00,Yes,Browse
SES00737,USR00737,"2025-10-17 14:44:42","2025-10-17 14:46:42",2,Tablet,East,Email,Home,0.00,Yes,Browse
SES00738,USR00738,"2025-10-23 21:54:12","2025-10-23 22:03:12",9,Tablet,West,"Google Ads",Electronics,1492.13,No,Purchase
SES00739,USR00739,"2025-10-28 07:21:09","2025-10-28 07:28:09",7,Desktop,West,Organic,Sports,0.00,Yes,Checkout
SES00740,USR00740,"2025-10-05 19:22:40","2025-10-05 19:25:40",3,Mobile,South,Organic,Beauty,0.00,Yes,Browse
SES00741,USR00741,"2025-10-11 02:28:44","2025-10-11 02:30:44",2,Mobile,South,"Social Media",Beauty,0.00,Yes,Browse
SES00742,USR00742,"2025-10-20 03:28:36","2025-10-20 03:33:36",5,Desktop,North,Organic,Fashion,0.00,Yes,Browse
SES00743,USR00743,"2025-10-25 02:19:07","2025-10-25 02:19:07",0,Mobile,North,"Google Ads",Electronics,0.00,Yes,Browse
SES00744,USR00744,"2025-10-27 07:46:06","2025-10-27 07:46:06",0,Tablet,East,Email,Beauty,0.00,Yes,Browse
SES00745,USR00745,"2025-10-25 05:27:39","2025-10-25 05:30:39",3,Mobile,North,"Google Ads",Beauty,0.00,Yes,Browse
SES00746,USR00746,"2025-10-15 23:26:47","2025-10-15 23:36:47",10,Mobile,West,Email,Fashion,0.00,Yes,Checkout
SES00747,USR00747,"2025-10-10 17:22:20","2025-10-10 17:27:20",5,Mobile,East,Organic,Beauty,0.00,Yes,Browse
SES00748,USR00748,"2025-10-21 05:19:00","2025-10-21 05:27:00",8,Mobile,North,"Google Ads",Electronics,0.00,Yes,Checkout
SES00749,USR00749,"2025-10-07 09:44:43","2025-10-07 09:50:43",6,Desktop,North,"Google Ads",Sports,0.00,Yes,Checkout
SES00750,USR00750,"2025-10-09 06:37:56","2025-10-09 06:39:56",2,Desktop,North,"Social Media",Home,0.00,Yes,Browse
SES00751,USR00751,"2025-10-08 01:34:34","2025-10-08 01:36:34",2,Mobile,North,"Social Media",Beauty,0.00,Yes,Browse
SES00752,USR00752,"2025-10-14 04:15:23","2025-10-14 04:18:23",3,Tablet,West,Organic,Electronics,0.00,Yes,Browse
SES00753,USR00753,"2025-10-25 10:41:38","2025-10-25 10:45:38",4,Tablet,South,"Google Ads",Electronics,0.00,Yes,Checkout
SES00754,USR00754,"2025-10-14 00:26:26","2025-10-14 00:34:26",8,Mobile,East,"Social Media",Home,558.67,No,Purchase
SES00755,USR00755,"2025-10-19 14:21:25","2025-10-19 14:21:25",0,Mobile,North,Email,Sports,0.00,Yes,Browse
SES00756,USR00756,"2025-10-18 23:41:35","2025-10-18 23:41:35",0,Mobile,East,"Social Media",Electronics,0.00,Yes,Browse
SES00757,USR00757,"2025-10-17 19:42:19","2025-10-17 19:47:19",5,Desktop,East,"Social Media",Electronics,0.00,Yes,Browse
SES00758,USR00758,"2025-10-08 17:47:43","2025-10-08 17:54:43",7,Mobile,South,"Google Ads",Home,0.00,Yes,Checkout
SES00759,USR00759,"2025-10-07 17:28:51","2025-10-07 17:33:51",5,Tablet,North,"Social Media",Fashion,0.00,Yes,Checkout
SES00760,USR00760,"2025-10-09 17:52:43","2025-10-09 18:02:43",10,Desktop,East,Organic,Fashion,0.00,Yes,Checkout
SES00761,USR00761,"2025-10-03 07:14:06","2025-10-03 07:14:06",0,Tablet,West,Email,Home,0.00,Yes,Browse
SES00762,USR00762,"2025-10-22 06:45:00","2025-10-22 06:45:00",0,Mobile,East,Email,Home,0.00,Yes,Browse
SES00763,USR00763,"2025-10-06 17:30:27","2025-10-06 17:35:27",5,Desktop,North,Email,Fashion,0.00,Yes,Browse
SES00764,USR00764,"2025-10-28 22:39:20","2025-10-28 22:48:20",9,Desktop,South,"Social Media",Home,0.00,Yes,Checkout
SES00765,USR00765,"2025-10-20 07:15:38","2025-10-20 07:15:38",0,Mobile,East,"Social Media",Home,0.00,Yes,Browse
SES00766,USR00766,"2025-10-05 13:39:46","2025-10-05 13:51:46",12,Tablet,East,Organic,Home,899.08,No,Purchase
SES00767,USR00767,"2025-10-04 09:45:54","2025-10-04 09:45:54",0,Mobile,South,"Social Media",Fashion,0.00,Yes,Browse
SES00768,USR00768,"2025-10-28 04:17:02","2025-10-28 04:23:02",6,Desktop,West,Email,Beauty,0.00,Yes,Checkout
SES00769,USR00769,"2025-10-30 04:59:14","2025-10-30 05:03:14",4,Desktop,West,"Google Ads",Fashion,0.00,Yes,Browse
SES00770,USR00770,"2025-10-11 22:49:55","2025-10-11 22:49:55",0,Tablet,East,Email,Beauty,0.00,Yes,Browse
SES00771,USR00771,"2025-10-13 20:14:10","2025-10-13 20:21:10",7,Desktop,North,"Social Media",Electronics,0.00,Yes,Checkout
SES00772,USR00772,"2025-10-28 17:11:15","2025-10-28 17:11:15",0,Desktop,East,"Social Media",Beauty,0.00,Yes,Browse
SES00773,USR00773,"2025-10-21 13:04:57","2025-10-21 13:07:57",3,Mobile,East,Email,Electronics,0.00,Yes,Browse
SES00774,USR00774,"2025-10-13 23:52:32","2025-10-13 23:56:32",4,Mobile,North,"Social Media",Fashion,0.00,Yes,Browse
SES00775,USR00775,"2025-10-16 06:19:46","2025-10-16 06:19:46",0,Tablet,South,Email,Fashion,0.00,Yes,Browse
SES00776,USR00776,"2025-10-14 20:00:56","2025-10-14 20:10:56",10,Mobile,East,Organic,Home,0.00,Yes,Checkout
SES00777,USR00777,"2025-10-16 02:19:28","2025-10-16 02:19:28",0,Tablet,East,"Google Ads",Home,0.00,Yes,Browse
SES00778,USR00778,"2025-10-26 18:53:19","2025-10-26 19:05:19",12,Desktop,West,"Social Media",Beauty,868.17,No,Purchase
SES00779,USR00779,"2025-10-14 20:24:18","2025-10-14 20:32:18",8,Tablet,East,"Social Media",Sports,0.00,Yes,Checkout
SES00780,USR00780,"2025-10-16 12:39:19","2025-10-16 12:45:19",6,Tablet,West,"Social Media",Beauty,0.00,Yes,Checkout
SES00781,USR00781,"2025-10-07 12:44:31","2025-10-07 12:48:31",4,Desktop,North,Email,Electronics,0.00,Yes,Browse
SES00782,USR00782,"2025-10-26 15:39:59","2025-10-26 15:44:59",5,Tablet,West,Email,Home,0.00,Yes,Browse
SES00783,USR00783,"2025-10-26 05:45:26","2025-10-26 05:48:26",3,Tablet,West,Organic,Home,0.00,Yes,Browse
SES00784,USR00784,"2025-10-18 10:42:00","2025-10-18 10:42:00",0,Mobile,West,"Social Media",Fashion,0.00,Yes,Browse
SES00785,USR00785,"2025-10-03 00:00:01","2025-10-03 00:08:01",8,Desktop,North,Organic,Electronics,1302.07,No,Purchase
SES00786,USR00786,"2025-10-24 11:50:53","2025-10-24 11:50:53",0,Tablet,West,Email,Home,0.00,Yes,Browse
SES00787,USR00787,"2025-10-04 14:29:24","2025-10-04 14:29:24",0,Tablet,West,"Social Media",Beauty,0.00,Yes,Browse
SES00788,USR00788,"2025-10-14 15:39:45","2025-10-14 15:39:45",0,Tablet,North,Organic,Sports,0.00,Yes,Browse
SES00789,USR00789,"2025-10-17 23:48:28","2025-10-17 23:48:28",0,Mobile,North,Organic,Electronics,0.00,Yes,Browse
SES00790,USR00790,"2025-10-05 15:25:19","2025-10-05 15:30:19",5,Tablet,West,Organic,Electronics,0.00,Yes,Browse
SES00791,USR00791,"2025-10-21 10:00:39","2025-10-21 10:02:39",2,Desktop,South,"Social Media",Electronics,0.00,Yes,Browse
SES00792,USR00792,"2025-10-30 03:53:09","2025-10-30 03:56:09",3,Mobile,South,"Google Ads",Home,0.00,Yes,Browse
SES00793,USR00793,"2025-10-09 07:44:02","2025-10-09 07:44:02",0,Tablet,East,"Social Media",Electronics,0.00,Yes,Browse
SES00794,USR00794,"2025-10-07 14:29:23","2025-10-07 14:29:23",0,Desktop,North,"Social Media",Home,0.00,Yes,Browse
SES00795,USR00795,"2025-10-25 18:06:50","2025-10-25 18:09:50",3,Mobile,North,"Google Ads",Electronics,0.00,Yes,Browse
SES00796,USR00796,"2025-10-04 19:55:25","2025-10-04 20:06:25",11,Mobile,West,"Social Media",Sports,1237.13,No,Purchase
SES00797,USR00797,"2025-10-21 13:35:28","2025-10-21 13:42:28",7,Desktop,South,"Google Ads",Fashion,0.00,Yes,Checkout
SES00798,USR00798,"2025-10-26 07:59:42","2025-10-26 08:03:42",4,Tablet,East,"Social Media",Electronics,0.00,Yes,Checkout
SES00799,USR00799,"2025-10-30 19:07:23","2025-10-30 19:12:23",5,Desktop,North,Organic,Home,0.00,Yes,Browse
SES00800,USR00800,"2025-10-21 13:53:57","2025-10-21 13:53:57",0,Mobile,East,"Google Ads",Fashion,0.00,Yes,Browse
SES00801,USR00801,"2025-10-23 21:03:34","2025-10-23 21:08:34",5,Tablet,West,Email,Home,0.00,Yes,Browse
SES00802,USR00802,"2025-10-10 08:20:59","2025-10-10 08:25:59",5,Tablet,South,"Google Ads",Home,0.00,Yes,Browse
SES00803,USR00803,"2025-10-27 14:23:44","2025-10-27 14:27:44",4,Desktop,East,"Social Media",Sports,0.00,Yes,Browse
SES00804,USR00804,"2025-10-18 22:28:32","2025-10-18 22:32:32",4,Desktop,North,Organic,Electronics,0.00,Yes,Checkout
SES00805,USR00805,"2025-10-25 09:04:13","2025-10-25 09:04:13",0,Desktop,North,"Social Media",Electronics,0.00,Yes,Browse
SES00806,USR00806,"2025-10-03 00:22:07","2025-10-03 00:27:07",5,Mobile,West,Organic,Home,0.00,Yes,Browse
SES00807,USR00807,"2025-10-12 21:04:06","2025-10-12 21:06:06",2,Mobile,North,"Social Media",Fashion,0.00,Yes,Browse
SES00808,USR00808,"2025-10-21 16:12:45","2025-10-21 16:22:45",10,Mobile,North,Email,Fashion,0.00,Yes,Checkout
SES00809,USR00809,"2025-10-19 00:16:08","2025-10-19 00:18:08",2,Mobile,East,"Google Ads",Sports,0.00,Yes,Browse
SES00810,USR00810,"2025-10-27 14:35:13","2025-10-27 14:35:13",0,Tablet,South,"Google Ads",Beauty,0.00,Yes,Browse
SES00811,USR00811,"2025-10-20 07:57:24","2025-10-20 07:57:24",0,Desktop,East,"Social Media",Electronics,0.00,Yes,Browse
SES00812,USR00812,"2025-10-05 00:39:22","2025-10-05 00:48:22",9,Desktop,North,Organic,Fashion,259.84,No,Purchase
SES00813,USR00813,"2025-10-05 06:54:43","2025-10-05 06:54:43",0,Tablet,West,Email,Sports,0.00,Yes,Browse
SES00814,USR00814,"2025-10-12 00:09:01","2025-10-12 00:18:01",9,Desktop,South,"Google Ads",Beauty,0.00,Yes,Checkout
SES00815,USR00815,"2025-10-05 13:22:09","2025-10-05 13:26:09",4,Tablet,West,"Social Media",Electronics,0.00,Yes,Browse
SES00816,USR00816,"2025-10-10 05:12:23","2025-10-10 05:21:23",9,Tablet,East,"Social Media",Electronics,1140.66,No,Purchase
SES00817,USR00817,"2025-10-08 22:48:14","2025-10-08 22:48:14",0,Tablet,North,Organic,Fashion,0.00,Yes,Browse
SES00818,USR00818,"2025-10-16 15:27:48","2025-10-16 15:27:48",0,Desktop,West,"Google Ads",Home,0.00,Yes,Browse
SES00819,USR00819,"2025-10-26 03:50:56","2025-10-26 03:57:56",7,Mobile,West,Organic,Beauty,0.00,Yes,Checkout
SES00820,USR00820,"2025-10-02 21:41:32","2025-10-02 21:41:32",0,Tablet,North,Organic,Home,0.00,Yes,Browse
SES00821,USR00821,"2025-10-13 15:42:54","2025-10-13 15:46:54",4,Tablet,North,"Google Ads",Home,0.00,Yes,Browse
SES00822,USR00822,"2025-10-03 11:55:24","2025-10-03 11:55:24",0,Tablet,North,Email,Electronics,0.00,Yes,Browse
